scenario,year,segment,region,units,asp_usd_per_mL,volume_L,TAM_usd,TAM_addressable_usd,TAM_addressable_L,SAM_naive_usd,cum_adoption,SAM_adjusted_usd,SAM_adjusted_L,SOM_pre_efficacy_usd,SOM_usd,SOM_L
base,2031,academic_ruo,Korea,352.9,38.46,45.8774,1764433.0,1076304.0,27.9852,1076304.0,0.3101,233656.0,6.0753,28039.0,16823.0,0.4374
base,2031,academic_ruo,RoW,1426.32,34.186,185.4212,6338888.0,3866722.0,113.1069,3866722.0,0.3101,839431.0,24.5545,100732.0,60439.0,1.7679
base,2031,pharma_preclinical_nam,US,1757.7,36.323,580.0397,21068828.0,11587855.0,319.0218,11587855.0,0.4054,3288500.0,90.5347,394620.0,236772.0,6.5185
base,2031,pharma_preclinical_nam,EU,976.5,36.323,322.2443,11704905.0,6437697.0,177.2343,6437697.0,0.4054,1826945.0,50.2971,219233.0,131540.0,3.6214
base,2031,pharma_preclinical_nam,China,585.9,16.037,193.3466,3100629.0,1705346.0,106.3406,1705346.0,0.4054,483958.0,30.1782,58075.0,34845.0,2.1728
base,2031,pharma_preclinical_nam,Japan,273.42,34.507,90.2284,3113505.0,1712428.0,49.6256,1712428.0,0.4054,485967.0,14.0832,58316.0,34990.0,1.014
base,2031,pharma_preclinical_nam,Korea,117.18,32.691,38.6693,1264130.0,695271.0,21.2681,695271.0,0.4054,197310.0,6.0356,23677.0,14206.0,0.4346
base,2031,pharma_preclinical_nam,RoW,195.3,29.058,64.4489,1872785.0,1030032.0,35.4469,1030032.0,0.4054,292311.0,10.0594,35077.0,21046.0,0.7243
base,2031,organoid_cro_biobank,US,116.82,32.05,210.2753,6739277.0,3369639.0,105.1377,3369639.0,0.1515,357234.0,11.1462,42868.0,25721.0,0.8025
base,2031,organoid_cro_biobank,EU,58.41,32.05,105.1377,3369639.0,1684819.0,52.5688,1684819.0,0.1515,178617.0,5.5731,21434.0,12860.0,0.4013
base,2031,organoid_cro_biobank,China,64.25,14.15,115.6514,1636465.0,818233.0,57.8257,818233.0,0.1515,86745.0,6.1304,10409.0,6246.0,0.4414
base,2031,organoid_cro_biobank,Japan,17.52,30.447,31.5413,960347.0,480174.0,15.7706,480174.0,0.1515,50906.0,1.6719,6109.0,3665.0,0.1204
base,2031,organoid_cro_biobank,Korea,14.6,28.845,26.2844,758169.0,379084.0,13.1422,379084.0,0.1515,40189.0,1.3933,4823.0,2894.0,0.1003
base,2031,organoid_cro_biobank,RoW,20.44,25.64,36.7982,943499.0,471749.0,18.3991,471749.0,0.1515,50013.0,1.9506,6002.0,3601.0,0.1404
base,2031,clinical_dx_pdo,US,9155.27,42.733,22.8882,978082.0,440137.0,10.2997,440137.0,0.1773,54619.0,1.2781,6554.0,3933.0,0.092
base,2031,clinical_dx_pdo,EU,5493.16,42.733,13.7329,586849.0,264082.0,6.1798,264082.0,0.1773,32771.0,0.7669,3933.0,2360.0,0.0552
base,2031,clinical_dx_pdo,China,16479.49,18.867,41.1987,777281.0,349777.0,18.5394,349777.0,0.1773,43406.0,2.3007,5209.0,3125.0,0.1656
base,2031,clinical_dx_pdo,Japan,2197.27,40.596,5.4932,223003.0,100351.0,2.4719,100351.0,0.1773,12453.0,0.3068,1494.0,897.0,0.0221
base,2031,clinical_dx_pdo,Korea,1831.05,38.46,4.5776,176055.0,79225.0,2.0599,79225.0,0.1773,9831.0,0.2556,1180.0,708.0,0.0184
base,2031,clinical_dx_pdo,RoW,1464.84,34.186,3.6621,125194.0,56337.0,1.6479,56337.0,0.1773,6991.0,0.2045,839.0,503.0,0.0147
base,2031,regenerative_gmp,US,9.29,104.024,1.8588,193363.0,193363.0,1.8588,193363.0,0.822,111264.0,1.0696,27816.0,16690.0,0.1604
base,2031,regenerative_gmp,EU,7.44,104.024,1.4871,154690.0,154690.0,1.4871,154690.0,0.822,89011.0,0.8557,22253.0,13352.0,0.1284
base,2031,regenerative_gmp,China,3.72,45.927,0.7435,34148.0,34148.0,0.7435,34148.0,0.822,19649.0,0.4278,4912.0,2947.0,0.0642
base,2031,regenerative_gmp,Japan,14.87,98.823,2.9741,293912.0,293912.0,2.9741,293912.0,0.822,169121.0,1.7114,42280.0,25368.0,0.2567
base,2031,regenerative_gmp,Korea,1.86,93.622,0.3718,34805.0,34805.0,0.3718,34805.0,0.822,20028.0,0.2139,5007.0,3004.0,0.0321
base,2031,regenerative_gmp,RoW,0.0,83.22,0.0,0.0,0.0,0.0,0.0,0.822,0.0,0.0,0.0,0.0,0.0
base,2032,academic_ruo,US,1783.74,41.878,231.8856,9710992.0,5923705.0,141.4502,5923705.0,0.3515,1457621.0,34.806,174914.0,104949.0,2.506
base,2032,academic_ruo,EU,1966.85,41.878,255.6901,10707885.0,6531810.0,155.971,6531810.0,0.3515,1607254.0,38.3791,192871.0,115722.0,2.7633
base,2032,academic_ruo,China,2548.19,18.489,331.2651,6124862.0,3736166.0,202.0717,3736166.0,0.3515,919342.0,49.7229,110321.0,66193.0,3.5801
base,2032,academic_ruo,Japan,411.04,39.784,53.4352,2125892.0,1296794.0,32.5955,1296794.0,0.3515,319096.0,8.0206,38292.0,22975.0,0.5775
base,2032,academic_ruo,Korea,368.78,37.691,47.9419,1806956.0,1102243.0,29.2446,1102243.0,0.3515,271224.0,7.1961,32547.0,19528.0,0.5181
base,2032,academic_ruo,RoW,1490.5,33.503,193.7651,6491655.0,3959910.0,118.1967,3959910.0,0.3515,974398.0,29.0842,116928.0,70157.0,2.0941
base,2032,pharma_preclinical_nam,US,2006.62,35.597,662.1833,23571488.0,12964318.0,364.2008,12964318.0,0.4548,4126984.0,115.9375,495238.0,297143.0,8.3475
base,2032,pharma_preclinical_nam,EU,1114.79,35.597,367.8796,13095271.0,7202399.0,202.3338,7202399.0,0.4548,2292769.0,64.4097,275132.0,165079.0,4.6375
base,2032,pharma_preclinical_nam,China,668.87,15.716,220.7278,3468937.0,1907916.0,121.4003,1907916.0,0.4548,607355.0,38.6458,72883.0,43730.0,2.7825
base,2032,pharma_preclinical_nam,Japan,312.14,33.817,103.0063,3483342.0,1915838.0,56.6535,1915838.0,0.4548,609877.0,18.0347,73185.0,43911.0,1.2985
base,2032,pharma_preclinical_nam,Korea,133.77,32.037,44.1456,1414289.0,777859.0,24.2801,777859.0,0.4548,247619.0,7.7292,29714.0,17829.0,0.5565
base,2032,pharma_preclinical_nam,RoW,222.96,28.477,73.5759,2095243.0,1152384.0,40.4668,1152384.0,0.4548,366843.0,12.8819,44021.0,26413.0,0.9275
base,2032,organoid_cro_biobank,US,128.5,31.409,231.3029,7264941.0,3632471.0,115.6514,3632471.0,0.1744,443354.0,14.1156,53203.0,31922.0,1.0163
base,2032,organoid_cro_biobank,EU,64.25,31.409,115.6514,3632471.0,1816235.0,57.8257,1816235.0,0.1744,221677.0,7.0578,26601.0,15961.0,0.5082
base,2032,organoid_cro_biobank,China,70.68,13.867,127.2166,1764109.0,882055.0,63.6083,882055.0,0.1744,107658.0,7.7636,12919.0,7751.0,0.559
base,2032,organoid_cro_biobank,Japan,19.28,29.838,34.6954,1035254.0,517627.0,17.3477,517627.0,0.1744,63178.0,2.1173,7581.0,4549.0,0.1524
base,2032,organoid_cro_biobank,Korea,16.06,28.268,28.9129,817306.0,408653.0,14.4564,408653.0,0.1744,49877.0,1.7645,5985.0,3591.0,0.127
base,2032,organoid_cro_biobank,RoW,22.49,25.127,40.478,1017092.0,508546.0,20.239,508546.0,0.1744,62070.0,2.4702,7448.0,4469.0,0.1779
base,2032,clinical_dx_pdo,US,10986.33,41.878,27.4658,1150224.0,517601.0,12.3596,517601.0,0.2036,73771.0,1.7616,8853.0,5312.0,0.1268
base,2032,clinical_dx_pdo,EU,6591.8,41.878,16.4795,690134.0,310560.0,7.4158,310560.0,0.2036,44263.0,1.0569,5312.0,3187.0,0.0761
base,2032,clinical_dx_pdo,China,19775.39,18.489,49.4385,914083.0,411337.0,22.2473,411337.0,0.2036,58626.0,3.1708,7035.0,4221.0,0.2283
base,2032,clinical_dx_pdo,Japan,2636.72,39.784,6.5918,262251.0,118013.0,2.9663,118013.0,0.2036,16820.0,0.4228,2018.0,1211.0,0.0304
base,2032,clinical_dx_pdo,Korea,2197.27,37.691,5.4932,207040.0,93168.0,2.4719,93168.0,0.2036,13279.0,0.3523,1593.0,956.0,0.0254
base,2032,clinical_dx_pdo,RoW,1757.81,33.503,4.3945,147229.0,66253.0,1.9775,66253.0,0.2036,9443.0,0.2818,1133.0,680.0,0.0203
base,2032,regenerative_gmp,US,13.48,101.944,2.6953,274769.0,274769.0,2.6953,274769.0,0.8665,166664.0,1.6349,41666.0,25000.0,0.2452
base,2032,regenerative_gmp,EU,10.78,101.944,2.1562,219815.0,219815.0,2.1562,219815.0,0.8665,133331.0,1.3079,33333.0,20000.0,0.1962
base,2032,regenerative_gmp,China,5.39,45.008,1.0781,48524.0,48524.0,1.0781,48524.0,0.8665,29433.0,0.6539,7358.0,4415.0,0.0981
base,2032,regenerative_gmp,Japan,21.56,96.847,4.3125,417649.0,417649.0,4.3125,417649.0,0.8665,253330.0,2.6158,63332.0,37999.0,0.3924
base,2032,regenerative_gmp,Korea,2.7,91.75,0.5391,49458.0,49458.0,0.5391,49458.0,0.8665,30000.0,0.327,7500.0,4500.0,0.049
base,2032,regenerative_gmp,RoW,0.0,81.555,0.0,0.0,0.0,0.0,0.0,0.8665,0.0,0.0,0.0,0.0,0.0
base,2033,academic_ruo,US,1864.0,41.041,242.3205,9945027.0,6066467.0,147.8155,6066467.0,0.3904,1657976.0,40.3982,198957.0,119374.0,2.9087
base,2033,academic_ruo,EU,2055.35,41.041,267.1961,10965945.0,6689227.0,162.9896,6689227.0,0.3904,1828177.0,44.5454,219381.0,131629.0,3.2073
base,2033,academic_ruo,China,2662.86,18.12,346.1721,6272471.0,3826207.0,211.165,3826207.0,0.3904,1045709.0,57.7118,125485.0,75291.0,4.1552
base,2033,academic_ruo,Japan,429.54,38.989,55.8398,2177126.0,1328047.0,34.0623,1328047.0,0.3904,362957.0,9.3093,43555.0,26133.0,0.6703
base,2033,academic_ruo,Korea,385.38,36.937,50.0993,1850503.0,1128807.0,30.5606,1128807.0,0.3904,308505.0,8.3523,37021.0,22212.0,0.6014
base,2033,academic_ruo,RoW,1557.57,32.833,202.4846,6648104.0,4055344.0,123.5156,4055344.0,0.3904,1108332.0,33.757,133000.0,79800.0,2.4305
base,2033,pharma_preclinical_nam,US,2290.79,34.885,755.96,26371426.0,14504284.0,415.778,14504284.0,0.5,5076679.0,145.5274,609201.0,365521.0,10.478
base,2033,pharma_preclinical_nam,EU,1272.66,34.885,419.9778,14650792.0,8057936.0,230.9878,8057936.0,0.5,2820377.0,80.8486,338445.0,203067.0,5.8211
base,2033,pharma_preclinical_nam,China,763.6,15.402,251.9867,3880995.0,2134547.0,138.5927,2134547.0,0.5,747118.0,48.5091,89654.0,53792.0,3.4927
base,2033,pharma_preclinical_nam,Japan,356.34,33.14,117.5938,3897111.0,2143411.0,64.6766,2143411.0,0.5,750220.0,22.6376,90026.0,54016.0,1.6299
base,2033,pharma_preclinical_nam,Korea,152.72,31.396,50.3973,1582286.0,870257.0,27.7185,870257.0,0.5,304601.0,9.7018,36552.0,21931.0,0.6985
base,2033,pharma_preclinical_nam,RoW,254.53,27.908,83.9956,2344127.0,1289270.0,46.1976,1289270.0,0.5,451260.0,16.1697,54151.0,32491.0,1.1642
base,2033,organoid_cro_biobank,US,141.35,30.781,254.4331,7831606.0,3915803.0,127.2166,3915803.0,0.1967,539040.0,17.5123,64685.0,38811.0,1.2609
base,2033,organoid_cro_biobank,EU,70.68,30.781,127.2166,3915803.0,1957902.0,63.6083,1957902.0,0.1967,269520.0,8.7562,32342.0,19405.0,0.6304
base,2033,organoid_cro_biobank,China,77.74,13.59,139.9382,1901710.0,950855.0,69.9691,950855.0,0.1967,130892.0,9.6318,15707.0,9424.0,0.6935
base,2033,organoid_cro_biobank,Japan,21.2,29.242,38.165,1116004.0,558002.0,19.0825,558002.0,0.1967,76813.0,2.6269,9218.0,5531.0,0.1891
base,2033,organoid_cro_biobank,Korea,17.67,27.703,31.8041,881056.0,440528.0,15.9021,440528.0,0.1967,60642.0,2.189,7277.0,4366.0,0.1576
base,2033,organoid_cro_biobank,RoW,24.74,24.624,44.5258,1096425.0,548212.0,22.2629,548212.0,0.1967,75466.0,3.0647,9056.0,5434.0,0.2207
base,2033,clinical_dx_pdo,US,13183.59,41.041,32.959,1352663.0,608699.0,14.8315,608699.0,0.2291,97613.0,2.3784,11714.0,7028.0,0.1712
base,2033,clinical_dx_pdo,EU,7910.16,41.041,19.7754,811598.0,365219.0,8.8989,365219.0,0.2291,58568.0,1.4271,7028.0,4217.0,0.1027
base,2033,clinical_dx_pdo,China,23730.47,18.12,59.3262,1074962.0,483733.0,26.6968,483733.0,0.2291,77573.0,4.2812,9309.0,5585.0,0.3082
base,2033,clinical_dx_pdo,Japan,3164.06,38.989,7.9102,308407.0,138783.0,3.5596,138783.0,0.2291,22256.0,0.5708,2671.0,1602.0,0.0411
base,2033,clinical_dx_pdo,Korea,2636.72,36.937,6.5918,243479.0,109566.0,2.9663,109566.0,0.2291,17570.0,0.4757,2108.0,1265.0,0.0342
base,2033,clinical_dx_pdo,RoW,2109.37,32.833,5.2734,173141.0,77913.0,2.373,77913.0,0.2291,12495.0,0.3806,1499.0,900.0,0.0274
base,2033,regenerative_gmp,US,19.54,99.905,3.9082,390447.0,390447.0,3.9082,390447.0,0.8999,245951.0,2.4618,61488.0,36893.0,0.3693
base,2033,regenerative_gmp,EU,15.63,99.905,3.1265,312357.0,312357.0,3.1265,312357.0,0.8999,196760.0,1.9695,49190.0,29514.0,0.2954
base,2033,regenerative_gmp,China,7.82,44.108,1.5633,68953.0,68953.0,1.5633,68953.0,0.8999,43435.0,0.9847,10859.0,6515.0,0.1477
base,2033,regenerative_gmp,Japan,31.27,94.91,6.2531,593479.0,593479.0,6.2531,593479.0,0.8999,373845.0,3.9389,93461.0,56077.0,0.5908
base,2033,regenerative_gmp,Korea,3.91,89.915,0.7816,70280.0,70280.0,0.7816,70280.0,0.8999,44271.0,0.4924,11068.0,6641.0,0.0739
base,2033,regenerative_gmp,RoW,0.0,79.924,0.0,0.0,0.0,0.0,0.0,0.8999,0.0,0.0,0.0,0.0,0.0
base,2034,academic_ruo,US,1947.88,40.22,253.2249,10184702.0,6212668.0,154.4672,6212668.0,0.427,1856989.0,46.1708,222839.0,133703.0,3.3243
base,2034,academic_ruo,EU,2147.85,40.22,279.22,11230225.0,6850437.0,170.3242,6850437.0,0.427,2047621.0,50.9105,245714.0,147429.0,3.6656
base,2034,academic_ruo,China,2782.69,17.757,361.7498,6423637.0,3918419.0,220.6674,3918419.0,0.427,1171230.0,65.9583,140548.0,84329.0,4.749
base,2034,academic_ruo,Japan,448.87,38.209,58.3526,2229594.0,1360053.0,35.5951,1360053.0,0.427,406525.0,10.6395,48783.0,29270.0,0.766
base,2034,academic_ruo,Korea,402.72,36.198,52.3537,1895100.0,1156011.0,31.9358,1156011.0,0.427,345536.0,9.5457,41464.0,24879.0,0.6873
base,2034,academic_ruo,RoW,1627.66,32.176,211.5964,6808324.0,4153077.0,129.0738,4153077.0,0.427,1241370.0,38.5806,148964.0,89379.0,2.7778
base,2034,pharma_preclinical_nam,US,2615.2,34.187,863.017,29503955.0,16227175.0,474.6593,16227175.0,0.5415,6151094.0,179.925,738131.0,442879.0,12.9546
base,2034,pharma_preclinical_nam,EU,1452.89,34.187,479.4539,16391086.0,9015097.0,263.6996,9015097.0,0.5415,3417275.0,99.9583,410073.0,246044.0,7.197
base,2034,pharma_preclinical_nam,China,871.73,15.094,287.6723,4341999.0,2388099.0,158.2198,2388099.0,0.5415,905236.0,59.975,108628.0,65177.0,4.3182
base,2034,pharma_preclinical_nam,Japan,406.81,32.478,134.2471,4360029.0,2398016.0,73.8359,2398016.0,0.5415,908995.0,27.9883,109079.0,65448.0,2.0152
base,2034,pharma_preclinical_nam,Korea,174.35,30.768,57.5345,1770237.0,973631.0,31.644,973631.0,0.5415,369066.0,11.995,44288.0,26573.0,0.8636
base,2034,pharma_preclinical_nam,RoW,290.58,27.35,95.8908,2622574.0,1442416.0,52.7399,1442416.0,0.5415,546764.0,19.9917,65612.0,39367.0,1.4394
base,2034,organoid_cro_biobank,US,155.49,30.165,279.8765,8442472.0,4221236.0,139.9382,4221236.0,0.2183,645178.0,21.3883,77421.0,46453.0,1.54
base,2034,organoid_cro_biobank,EU,77.74,30.165,139.9382,4221236.0,2110618.0,69.9691,2110618.0,0.2183,322589.0,10.6941,38711.0,23226.0,0.77
base,2034,organoid_cro_biobank,China,85.52,13.318,153.9321,2050043.0,1025022.0,76.966,1025022.0,0.2183,156665.0,11.7636,18800.0,11280.0,0.847
base,2034,organoid_cro_biobank,Japan,23.32,28.657,41.9815,1203052.0,601526.0,20.9907,601526.0,0.2183,91938.0,3.2082,11033.0,6620.0,0.231
base,2034,organoid_cro_biobank,Korea,19.44,27.148,34.9846,949778.0,474889.0,17.4923,474889.0,0.2183,72582.0,2.6735,8710.0,5226.0,0.1925
base,2034,organoid_cro_biobank,RoW,27.21,24.132,48.9784,1181946.0,590973.0,24.4892,590973.0,0.2183,90325.0,3.743,10839.0,6503.0,0.2695
base,2034,clinical_dx_pdo,US,15820.31,40.22,39.5508,1590732.0,715829.0,17.7979,715829.0,0.2538,127154.0,3.1615,15259.0,9155.0,0.2276
base,2034,clinical_dx_pdo,EU,9492.19,40.22,23.7305,954439.0,429498.0,10.6787,429498.0,0.2538,76293.0,1.8969,9155.0,5493.0,0.1366
base,2034,clinical_dx_pdo,China,28476.56,17.757,71.1914,1264155.0,568870.0,32.0361,568870.0,0.2538,101050.0,5.6907,12126.0,7276.0,0.4097
base,2034,clinical_dx_pdo,Japan,3796.88,38.209,9.4922,362687.0,163209.0,4.2715,163209.0,0.2538,28991.0,0.7588,3479.0,2087.0,0.0546
base,2034,clinical_dx_pdo,Korea,3164.06,36.198,7.9102,286332.0,128849.0,3.5596,128849.0,0.2538,22888.0,0.6323,2747.0,1648.0,0.0455
base,2034,clinical_dx_pdo,RoW,2531.25,32.176,6.3281,203614.0,91626.0,2.8477,91626.0,0.2538,16276.0,0.5058,1953.0,1172.0,0.0364
base,2034,regenerative_gmp,US,26.38,97.907,5.276,516561.0,516561.0,5.276,516561.0,0.9249,334443.0,3.4159,83611.0,50166.0,0.5124
base,2034,regenerative_gmp,EU,21.1,97.907,4.2208,413249.0,413249.0,4.2208,413249.0,0.9249,267554.0,2.7327,66889.0,40133.0,0.4099
base,2034,regenerative_gmp,China,10.55,43.226,2.1104,91225.0,91225.0,2.1104,91225.0,0.9249,59063.0,1.3664,14766.0,8859.0,0.205
base,2034,regenerative_gmp,Japan,42.21,93.012,8.4417,785173.0,785173.0,8.4417,785173.0,0.9249,508353.0,5.4655,127088.0,76253.0,0.8198
base,2034,regenerative_gmp,Korea,5.28,88.116,1.0552,92981.0,92981.0,1.0552,92981.0,0.9249,60200.0,0.6832,15050.0,9030.0,0.1025
base,2034,regenerative_gmp,RoW,0.0,78.326,0.0,0.0,0.0,0.0,0.0,0.9249,0.0,0.0,0.0,0.0,0.0
base,2035,academic_ruo,US,2035.54,39.416,264.62,10430154.0,6362394.0,161.4182,6362394.0,0.4614,2054859.0,52.1331,246583.0,147950.0,3.7536
base,2035,academic_ruo,EU,2244.5,39.416,291.7849,11500873.0,7015533.0,177.9888,7015533.0,0.4614,2265802.0,57.4849,271896.0,163138.0,4.1389
base,2035,academic_ruo,China,2907.91,17.402,378.0286,6578447.0,4012853.0,230.5974,4012853.0,0.4614,1296029.0,74.4759,155523.0,93314.0,5.3623
base,2035,academic_ruo,Japan,469.07,37.445,60.9785,2283328.0,1392830.0,37.1969,1392830.0,0.4614,449841.0,12.0135,53981.0,32389.0,0.865
base,2035,academic_ruo,Korea,420.84,35.474,54.7097,1940772.0,1183871.0,33.3729,1183871.0,0.4614,382354.0,10.7784,45883.0,27530.0,0.776
base,2035,academic_ruo,RoW,1700.91,31.532,221.1182,6972404.0,4253167.0,134.8821,4253167.0,0.4614,1373643.0,43.5628,164837.0,98902.0,3.1365
base,2035,pharma_preclinical_nam,US,2985.56,33.503,985.2351,33008581.0,18154720.0,541.8793,18154720.0,0.5796,7365356.0,219.84,883843.0,530306.0,15.8285
base,2035,pharma_preclinical_nam,EU,1658.64,33.503,547.3528,18338101.0,10085955.0,301.0441,10085955.0,0.5796,4091864.0,122.1333,491024.0,294614.0,8.7936
base,2035,pharma_preclinical_nam,China,995.19,14.792,328.4117,4857763.0,2671770.0,180.6264,2671770.0,0.5796,1083935.0,73.28,130072.0,78043.0,5.2762
base,2035,pharma_preclinical_nam,Japan,464.42,31.828,153.2588,4877935.0,2682864.0,84.2923,2682864.0,0.5796,1088436.0,34.1973,130612.0,78367.0,2.4622
base,2035,pharma_preclinical_nam,Korea,199.04,30.153,65.6823,1980515.0,1089283.0,36.1253,1089283.0,0.5796,441921.0,14.656,53031.0,31818.0,1.0552
base,2035,pharma_preclinical_nam,RoW,331.73,26.803,109.4706,2934096.0,1613753.0,60.2088,1613753.0,0.5796,654698.0,24.4267,78564.0,47138.0,1.7587
base,2035,organoid_cro_biobank,US,171.04,29.562,307.8641,9100984.0,4550492.0,153.9321,4550492.0,0.2394,762727.0,25.8012,91527.0,54916.0,1.8577
base,2035,organoid_cro_biobank,EU,85.52,29.562,153.9321,4550492.0,2275246.0,76.966,2275246.0,0.2394,381364.0,12.9006,45764.0,27458.0,0.9288
base,2035,organoid_cro_biobank,China,94.07,13.051,169.3253,2209947.0,1104973.0,84.6626,1104973.0,0.2394,185209.0,14.1907,22225.0,13335.0,1.0217
base,2035,organoid_cro_biobank,Japan,25.66,28.084,46.1796,1296890.0,648445.0,23.0898,648445.0,0.2394,108689.0,3.8702,13043.0,7826.0,0.2787
base,2035,organoid_cro_biobank,Korea,21.38,26.606,38.483,1023861.0,511930.0,19.2415,511930.0,0.2394,85807.0,3.2252,10297.0,6178.0,0.2322
base,2035,organoid_cro_biobank,RoW,29.93,23.649,53.8762,1274138.0,637069.0,26.9381,637069.0,0.2394,106782.0,4.5152,12814.0,7688.0,0.3251
base,2035,clinical_dx_pdo,US,18984.37,39.416,47.4609,1870701.0,841815.0,21.3574,841815.0,0.2776,163605.0,4.1508,19633.0,11780.0,0.2989
base,2035,clinical_dx_pdo,EU,11390.62,39.416,28.4766,1122421.0,505089.0,12.8145,505089.0,0.2776,98163.0,2.4905,11780.0,7068.0,0.1793
base,2035,clinical_dx_pdo,China,34171.87,17.402,85.4297,1486646.0,668991.0,38.4434,668991.0,0.2776,130017.0,7.4714,15602.0,9361.0,0.5379
base,2035,clinical_dx_pdo,Japan,4556.25,37.445,11.3906,426520.0,191934.0,5.1258,191934.0,0.2776,37302.0,0.9962,4476.0,2686.0,0.0717
base,2035,clinical_dx_pdo,Korea,3796.87,35.474,9.4922,336726.0,151527.0,4.2715,151527.0,0.2776,29449.0,0.8302,3534.0,2120.0,0.0598
base,2035,clinical_dx_pdo,RoW,3037.5,31.532,7.5937,239450.0,107752.0,3.4172,107752.0,0.2776,20941.0,0.6641,2513.0,1508.0,0.0478
base,2035,regenerative_gmp,US,35.61,95.949,7.1226,683410.0,683410.0,7.1226,683410.0,0.9437,451447.0,4.7051,112862.0,67717.0,0.7058
base,2035,regenerative_gmp,EU,28.49,95.949,5.6981,546728.0,546728.0,5.6981,546728.0,0.9437,361158.0,3.7641,90289.0,54174.0,0.5646
base,2035,regenerative_gmp,China,14.25,42.361,2.8491,120690.0,120690.0,2.8491,120690.0,0.9437,79726.0,1.882,19931.0,11959.0,0.2823
base,2035,regenerative_gmp,Japan,56.98,91.151,11.3962,1038783.0,1038783.0,11.3962,1038783.0,0.9437,686200.0,7.5281,171550.0,102930.0,1.1292
base,2035,regenerative_gmp,Korea,7.12,86.354,1.4245,123014.0,123014.0,1.4245,123014.0,0.9437,81261.0,0.941,20315.0,12189.0,0.1412
base,2035,regenerative_gmp,RoW,0.0,76.759,0.0,0.0,0.0,0.0,0.0,0.9437,0.0,0.0,0.0,0.0,0.0
bull,2025,academic_ruo,US,1061.61,48.24,138.0094,6657574.0,4061120.0,84.1857,4061120.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,academic_ruo,EU,1170.59,48.24,152.1769,7341015.0,4478019.0,92.8279,4478019.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,academic_ruo,China,1516.59,21.298,197.1563,4199027.0,2561407.0,120.2653,2561407.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,academic_ruo,Japan,244.64,45.828,31.8026,1457450.0,889044.0,19.3996,889044.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,academic_ruo,Korea,219.49,43.416,28.5332,1238796.0,755666.0,17.4052,755666.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,academic_ruo,RoW,887.09,38.592,115.3216,4450490.0,2714799.0,70.3462,2714799.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,pharma_preclinical_nam,US,507.71,41.004,167.5439,6869968.0,3778482.0,92.1491,3778482.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,pharma_preclinical_nam,EU,282.06,41.004,93.0799,3816649.0,2099157.0,51.194,2099157.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,pharma_preclinical_nam,China,169.24,18.103,55.848,1011030.0,556067.0,30.7164,556067.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,pharma_preclinical_nam,Japan,78.98,38.954,26.0624,1015229.0,558376.0,14.3343,558376.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,pharma_preclinical_nam,Korea,33.85,36.904,11.1696,412198.0,226709.0,6.1433,226709.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,pharma_preclinical_nam,RoW,56.41,32.803,18.616,610664.0,335865.0,10.2388,335865.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,organoid_cro_biobank,US,52.8,36.18,95.04,3438547.0,1719274.0,47.52,1719274.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,organoid_cro_biobank,EU,26.4,36.18,47.52,1719274.0,859637.0,23.76,859637.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,organoid_cro_biobank,China,29.04,15.973,52.272,834965.0,417483.0,26.136,417483.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,organoid_cro_biobank,Japan,7.92,34.371,14.256,489993.0,244996.0,7.128,244996.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,organoid_cro_biobank,Korea,6.6,32.562,11.88,386837.0,193418.0,5.94,193418.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,organoid_cro_biobank,RoW,9.24,28.944,16.632,481397.0,240698.0,8.316,240698.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,clinical_dx_pdo,US,2500.0,48.24,6.25,301500.0,135675.0,2.8125,135675.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,clinical_dx_pdo,EU,1500.0,48.24,3.75,180900.0,81405.0,1.6875,81405.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,clinical_dx_pdo,China,4500.0,21.298,11.25,239602.0,107821.0,5.0625,107821.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,clinical_dx_pdo,Japan,600.0,45.828,1.5,68742.0,30934.0,0.675,30934.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,clinical_dx_pdo,Korea,500.0,43.416,1.25,54270.0,24422.0,0.5625,24422.0,0.0,0.0,0.0,0.0,0.0,0.0
